transcript_col,model_type,embedding_dim,lstm_units,dropout,recurrent_dropout,dense_units,learning_rate,mean_accuracy,std_accuracy,mean_macro_f1,std_macro_f1,mean_weighted_f1,std_weighted_f1,mean_precision_macro,std_precision_macro,mean_recall_macro,std_recall_macro,mean_precision_weighted,std_precision_weighted,mean_recall_weighted,std_recall_weighted
Transcript_PFT,lstm,200,64,0.3,0.2,0,0.001,0.47036290322580643,0.08315059742561838,0.29240258658549506,0.06945231738817272,0.40307046466293456,0.0705089074535528,0.2898722745213618,0.08478762447156533,0.3396316102198455,0.07110199974827765,0.39394868009452433,0.09046654436848203,0.47036290322580643,0.08315059742561838
Transcript_PFT,lstm,200,64,0.3,0.2,0,0.0005,0.4004032258064516,0.09834370738119255,0.29395801952970735,0.11803787303724672,0.37205409542337275,0.12317846121390047,0.29859427122585014,0.1480872520356692,0.31641414141414137,0.1036137134834211,0.37682558068699834,0.15595821934055404,0.4004032258064516,0.09834370738119255
Transcript_PFT,lstm,200,64,0.3,0.2,64,0.001,0.4391129032258065,0.05828182342486694,0.2784798911311527,0.08335274954059549,0.3511392436970479,0.07519894046833998,0.26106425843933756,0.10355778934560397,0.35457516339869277,0.0678847337124624,0.33534991436162853,0.11376388608175077,0.4391129032258065,0.05828182342486694
Transcript_PFT,lstm,200,64,0.3,0.2,64,0.0005,0.4655241935483871,0.06843087650703687,0.349734257752702,0.06876113059960492,0.4271961176762894,0.05847902942334167,0.3714434947768281,0.09900619715086117,0.37688651218062985,0.057035753474035014,0.44507537508041545,0.07177308358379693,0.4655241935483871,0.06843087650703687
Transcript_PFT,lstm,200,128,0.3,0.0,0,0.001,0.4901209677419355,0.043214821666351086,0.30464933018124507,0.08073995841879872,0.4048468123236483,0.059563787312831844,0.2885836958902175,0.11011819969511456,0.3576574569221628,0.05773931104177917,0.37027306994938464,0.0959721236870277,0.4901209677419355,0.043214821666351086
Transcript_PFT,lstm,200,128,0.3,0.0,0,0.0005,0.4959677419354838,0.10606640040807216,0.34749045072574486,0.09625730416920618,0.4181259959995728,0.09617581902618774,0.3583686774846195,0.1125744118047203,0.40098039215686276,0.09489392273617174,0.4211835638907869,0.11567419452397265,0.4959677419354838,0.10606640040807216
Transcript_PFT,lstm,200,128,0.3,0.0,64,0.001,0.4264112903225806,0.0805493382325282,0.2603969081896401,0.02716347440160276,0.3407699430573758,0.06516069051442872,0.3162572860337043,0.09332666569104517,0.3381238859180036,0.010876696813222661,0.4433461016748271,0.1336062595027456,0.4264112903225806,0.0805493382325282
Transcript_PFT,lstm,200,128,0.3,0.0,64,0.0005,0.39959677419354833,0.12075518960631647,0.2788615216201423,0.09160713479909195,0.30675870014301604,0.08596907454286228,0.30729016503210055,0.13533310435620816,0.3829396910279263,0.08289868888759881,0.35548217239749497,0.16510511188291463,0.39959677419354833,0.12075518960631647
Transcript_PFT,lstm,200,128,0.3,0.1,0,0.001,0.4332661290322581,0.04400706770877449,0.3013255388140971,0.07359307005254753,0.39633975965350066,0.04753447126998166,0.3066789530919966,0.10281217820075447,0.3220068330362448,0.0633380105142316,0.3890407442993348,0.08144509392372273,0.4332661290322581,0.04400706770877449
Transcript_PFT,lstm,200,128,0.3,0.1,0,0.0005,0.4897177419354838,0.10091606943256877,0.3508769874049644,0.08203731761795795,0.4102126654013774,0.09232130032911869,0.3476443524269611,0.09399504521757354,0.41475044563279856,0.09448590531434438,0.3985992146975667,0.1172049740724133,0.4897177419354838,0.10091606943256877
Transcript_PFT,lstm,200,128,0.3,0.1,64,0.001,0.5284274193548387,0.027216995210784193,0.34888382388942296,0.12402632549762375,0.4510693583360924,0.08319750208649315,0.32253270027463576,0.14552178235772079,0.3977718360071302,0.09042763026111318,0.40777240687685534,0.11480392903981726,0.5284274193548387,0.027216995210784193
Transcript_PFT,lstm,200,128,0.3,0.1,64,0.0005,0.4322580645161291,0.06854660813630908,0.2674054945691021,0.06325018563492779,0.35582172218975294,0.10365805276136238,0.23997973761131658,0.07087102310596112,0.341488413547237,0.061510495538670225,0.32240901712888126,0.11329435197792243,0.4322580645161291,0.06854660813630908
Transcript_PFT,lstm,200,128,0.3,0.2,0,0.001,0.5088709677419355,0.08506870043044056,0.3771841529276494,0.08832152899793345,0.4479909609899043,0.10087759131003296,0.3465050835148874,0.08965229594548942,0.443218954248366,0.0746371711242224,0.41778011126045395,0.10899871807126608,0.5088709677419355,0.08506870043044056
Transcript_PFT,lstm,200,128,0.3,0.2,0,0.0005,0.4639112903225807,0.11824626852806669,0.3083141616182917,0.11625261435238403,0.39647538080087336,0.1365933767678115,0.3571405567057741,0.18325142052756518,0.3708110516934046,0.11451513763640592,0.44829606486119467,0.2110251590926269,0.4639112903225807,0.11824626852806669
Transcript_PFT,lstm,200,128,0.3,0.2,64,0.001,0.4342741935483871,0.08005428699179594,0.29794447154912274,0.06218594910348256,0.38153108753586995,0.04939329970813784,0.3528130511463844,0.09621357831345441,0.34260992275698154,0.07398462400421577,0.45201698242020827,0.11451557299641493,0.4342741935483871,0.08005428699179594
Transcript_PFT,lstm,200,128,0.3,0.2,64,0.0005,0.39455645161290326,0.09574723922358601,0.20959755293210908,0.0387205187671436,0.3021165149247068,0.08179559858639052,0.18693148523777325,0.058325793823711454,0.27668597742127155,0.04383615038281106,0.2671110465877119,0.09193184337169726,0.39455645161290326,0.09574723922358601
Transcript_PFT,bilstm,100,16,0.3,0.0,0,0.001,0.4070564516129032,0.09116470897409208,0.30468899254929627,0.11285827291848333,0.37865636229465605,0.1313684872225789,0.2961775882106951,0.12374506358660545,0.33790849673202616,0.10185369407535548,0.37602471826008854,0.15459358561228667,0.4070564516129032,0.09116470897409208
Transcript_PFT,bilstm,100,16,0.3,0.0,0,0.0005,0.38064516129032255,0.10824491442298398,0.28802841513775823,0.08432338112698523,0.35564424229229824,0.07837432563860604,0.33705266955266955,0.09520959910129823,0.31535204991087346,0.08584519655584955,0.4269238490004619,0.09794037767828384,0.38064516129032255,0.10824491442298398
Transcript_PFT,bilstm,100,16,0.3,0.0,64,0.001,0.5098790322580645,0.025885086847909716,0.26586737181902576,0.045867445505237775,0.3866081717437878,0.04264274156130146,0.2253660355217641,0.06251128203657162,0.34782382650029703,0.03804949417802499,0.32252030509006224,0.06736002216377618,0.5098790322580645,0.025885086847909716
